,,,SOC,SEI,Power,T,,delta SEI
339,24606,25171,79,1.67E-08,0.89474,23,,#VALUE!
340,24606,25171,79,1.67E-08,1,23,1.6667E-08,-3.2994311497E-11
341,24606,25171,79,1.78E-08,-1,23,1.7778E-08,-2.2000000794E-11
342,24606,25171,79,1.78E-08,-0.89474,23,1.7778E-08,-2.2000000991E-11
343,24606,25171,79,1.78E-08,-0.78947,23,1.7778E-08,-2.2000000057E-11
344,24606,25171,79,1.78E-08,-0.68421,23,,#VALUE!
345,24606,25171,79,1.78E-08,-0.57895,23,1.7778E-08,-2.2000000438E-11
346,24606,25171,79,1.78E-08,-0.47368,23,,#VALUE!
347,24606,25171,79,1.78E-08,-0.36842,23,1.7778E-08,-2.2000000346E-11
348,24606,25171,79,1.78E-08,-0.26316,23,1.7778E-08,-2.2000001186E-11
349,24606,25171,79,1.78E-08,-0.15789,23,1.7778E-08,-2.1999999683E-11
350,24606,25171,79,1.78E-08,-0.052632,23,,#VALUE!
351,24606,25171,79,1.78E-08,0.052632,23,1.7778E-08,-2.1995525001E-11
352,24606,25171,79,1.78E-08,0.15789,23,,#VALUE!
353,24606,25171,79,1.78E-08,0.26316,23,,#VALUE!
354,24606,25171,79,1.78E-08,0.36842,23,1.7778E-08,-2.1995170349E-11
355,24606,25171,79,1.78E-08,0.47368,23,,#VALUE!
356,24606,25171,79,1.78E-08,0.57895,23,1.7778E-08,-2.1994914707E-11
357,24606,25171,79,1.78E-08,0.68421,23,,#VALUE!
358,24606,25171,79,1.78E-08,0.78947,23,1.7778E-08,-2.1994641004E-11
359,24606,25171,79,1.78E-08,0.89474,23,1.7778E-08,-2.1994497730E-11
360,24606,25171,79,1.78E-08,1,23,1.7778E-08,-2.1994350042E-11
361,24606,25171,79,1.89E-08,-1,23,,#VALUE!
362,24606,25171,79,1.89E-08,-0.89474,23,1.8889E-08,-1.1000000347E-11
363,24606,25171,79,1.89E-08,-0.78947,23,1.8889E-08,-1.1000000248E-11
364,24606,25171,79,1.89E-08,-0.68421,23,1.8889E-08,-1.0999999939E-11
365,24606,25171,79,1.89E-08,-0.57895,23,1.8889E-08,-1.1000000336E-11
366,24606,25171,79,1.89E-08,-0.47368,23,1.8889E-08,-1.0999999862E-11
367,24606,25171,79,1.89E-08,-0.36842,23,,#VALUE!
368,24606,25171,79,1.89E-08,-0.26316,23,1.8889E-08,-1.1000000144E-11
369,24606,25171,79,1.89E-08,-0.15789,23,1.8889E-08,-1.1000000193E-11
370,24606,25171,79,1.89E-08,-0.052632,23,1.8889E-08,-1.0999999980E-11
371,24606,25171,79,1.89E-08,0.052632,23,,#VALUE!
372,24606,25171,79,1.89E-08,0.15789,23,1.8889E-08,-1.0995414573E-11
373,24606,25171,79,1.89E-08,0.26316,23,1.8889E-08,-1.0995300622E-11
374,24606,25171,79,1.89E-08,0.36842,23,1.8889E-08,-1.0995180785E-11
375,24606,25171,79,1.89E-08,0.47368,23,,#VALUE!
376,24606,25171,79,1.89E-08,0.57895,23,1.8889E-08,-1.0994931873E-11
377,24606,25171,79,1.89E-08,0.68421,23,1.8889E-08,-1.0994801016E-11
378,24606,25171,79,1.89E-08,0.78947,23,1.8889E-08,-1.0994666005E-11
379,24606,25171,79,1.89E-08,0.89474,23,1.8889E-08,-1.0994527645E-11
380,24606,25171,79,1.89E-08,1,23,,#VALUE!
381,24606,25171,79,2.00E-08,-1,23,2E-08,8.0689814393E-19
382,24606,25171,79,2.00E-08,-0.89474,23,2E-08,-2.6849951811E-19
383,24606,25171,79,2.00E-08,-0.78947,23,2E-08,-7.7820159412E-19
384,24606,25171,79,2.00E-08,-0.68421,23,2E-08,-7.7599467625E-20
385,24606,25171,79,2.00E-08,-0.57895,23,2E-08,7.5730039440E-19
386,24606,25171,79,2.00E-08,-0.47368,23,,#VALUE!
387,24606,25171,79,2.00E-08,-0.36842,23,,#VALUE!
388,24606,25171,79,2.00E-08,-0.26316,23,2E-08,-4.8009893625E-19
389,24606,25171,79,2.00E-08,-0.15789,23,2E-08,-9.1029902922E-19
390,24606,25171,79,2.00E-08,-0.052632,23,,#VALUE!
391,24606,25171,79,2.00E-08,0.052632,23,,#VALUE!
392,24606,25171,79,2.00E-08,0.15789,23,2E-08,4.5817784004E-15
393,24606,25171,79,2.00E-08,0.26316,23,2E-08,4.6938721003E-15
394,24606,25171,79,2.00E-08,0.36842,23,2E-08,4.8096299985E-15
395,24606,25171,79,2.00E-08,0.47368,23,2E-08,4.9300692990E-15
396,24606,25171,79,2.00E-08,0.57895,23,2E-08,5.0530016986E-15
397,24606,25171,79,2.00E-08,0.68421,23,2E-08,5.1805650987E-15
398,24606,25171,79,2.00E-08,0.78947,23,2E-08,5.3119474990E-15
399,24606,25171,79,2.00E-08,0.89474,23,2E-08,5.4470888000E-15
400,24606,25171,79,2.00E-08,1,23,2E-08,5.5860368986E-15
401,24866,24916,78,1.00E-08,-1,23,1E-08,-4.2539086490E-19
402,24866,24916,78,1.00E-08,-0.89474,23,1E-08,3.5099920369E-19
403,24866,24916,78,1.00E-08,-0.78947,23,,#VALUE!
404,24866,24916,78,1.00E-08,-0.68421,23,1E-08,5.9109995701E-19
405,24866,24916,78,1.00E-08,-0.57895,23,1E-08,-2.5644087914E-19
406,24866,24916,78,1.00E-08,-0.47368,23,,#VALUE!
407,24866,24916,78,1.00E-08,-0.36842,23,1E-08,-7.9548966892E-19
408,24866,24916,78,1.00E-08,-0.26316,23,1E-08,-4.7341035382E-19
409,24866,24916,78,1.00E-08,-0.15789,23,,#VALUE!
410,24866,24916,78,1.00E-08,-0.052632,23,1E-08,-4.2202754852E-21
411,24866,24916,78,1.00E-08,0.052632,23,1E-08,4.4908467004E-15
412,24866,24916,78,1.00E-08,0.15789,23,1E-08,4.6327058990E-15
413,24866,24916,78,1.00E-08,0.26316,23,1E-08,4.7818040993E-15
414,24866,24916,78,1.00E-08,0.36842,23,1E-08,4.9362790001E-15
415,24866,24916,78,1.00E-08,0.47368,23,1E-08,5.0992110004E-15
416,24866,24916,78,1.00E-08,0.57895,23,,#VALUE!
417,24866,24916,78,1.00E-08,0.68421,23,1E-08,5.4462203000E-15
418,24866,24916,78,1.00E-08,0.78947,23,,#VALUE!
419,24866,24916,78,1.00E-08,0.89474,23,,#VALUE!
420,24866,24916,78,1.00E-08,1,23,,#VALUE!
421,24866,24916,78,1.11E-08,-1,23,1.1111E-08,1.1000000201E-11
422,24866,24916,78,1.11E-08,-0.89474,23,1.1111E-08,1.1000000139E-11
423,24866,24916,78,1.11E-08,-0.78947,23,1.1111E-08,1.1000000149E-11
424,24866,24916,78,1.11E-08,-0.68421,23,1.1111E-08,1.1000000411E-11
425,24866,24916,78,1.11E-08,-0.57895,23,1.1111E-08,1.1000000301E-11
426,24866,24916,78,1.11E-08,-0.47368,23,1.1111E-08,1.1000000441E-11
427,24866,24916,78,1.11E-08,-0.36842,23,,#VALUE!
428,24866,24916,78,1.11E-08,-0.26316,23,1.1111E-08,1.1000000059E-11
429,24866,24916,78,1.11E-08,-0.15789,23,1.1111E-08,1.0999999842E-11
430,24866,24916,78,1.11E-08,-0.052632,23,1.1111E-08,1.0999999963E-11
431,24866,24916,78,1.11E-08,0.052632,23,1.1111E-08,1.1004486652E-11
432,24866,24916,78,1.11E-08,0.15789,23,,#VALUE!
433,24866,24916,78,1.11E-08,0.26316,23,1.1111E-08,1.1004764020E-11
434,24866,24916,78,1.11E-08,0.36842,23,1.1111E-08,1.1004912769E-11
435,24866,24916,78,1.11E-08,0.47368,23,1.1111E-08,1.1005067960E-11
436,24866,24916,78,1.11E-08,0.57895,23,1.1111E-08,1.1005228295E-11
437,24866,24916,78,1.11E-08,0.68421,23,,#VALUE!
438,24866,24916,78,1.11E-08,0.78947,23,,#VALUE!
439,24866,24916,78,1.11E-08,0.89474,23,1.1111E-08,1.1005753647E-11
440,24866,24916,78,1.11E-08,1,23,1.1111E-08,1.1005943625E-11
441,24866,24916,78,1.22E-08,-1,23,1.2222E-08,2.1999999721E-11
442,24866,24916,78,1.22E-08,-0.89474,23,,#VALUE!
443,24866,24916,78,1.22E-08,-0.78947,23,1.2222E-08,2.1999999757E-11
444,24866,24916,78,1.22E-08,-0.68421,23,1.2222E-08,2.2000000187E-11
445,24866,24916,78,1.22E-08,-0.57895,23,1.2222E-08,2.2000000104E-11
446,24866,24916,78,1.22E-08,-0.47368,23,1.2222E-08,2.2000000527E-11
447,24866,24916,78,1.22E-08,-0.36842,23,,#VALUE!
448,24866,24916,78,1.22E-08,-0.26316,23,,#VALUE!
449,24866,24916,78,1.22E-08,-0.15789,23,,#VALUE!
450,24866,24916,78,1.22E-08,-0.052632,23,1.2222E-08,2.1999999985E-11
451,24866,24916,78,1.22E-08,0.052632,23,1.2222E-08,2.2004483694E-11
452,24866,24916,78,1.22E-08,0.15789,23,1.2222E-08,2.2004614059E-11
453,24866,24916,78,1.22E-08,0.26316,23,1.2222E-08,2.2004750292E-11
454,24866,24916,78,1.22E-08,0.36842,23,,#VALUE!
455,24866,24916,78,1.22E-08,0.47368,23,1.2222E-08,2.2005040896E-11
456,24866,24916,78,1.22E-08,0.57895,23,1.2222E-08,2.2005195193E-11
457,24866,24916,78,1.22E-08,0.68421,23,1.2222E-08,2.2005354995E-11
458,24866,24916,78,1.22E-08,0.78947,23,1.2222E-08,2.2005521751E-11
459,24866,24916,78,1.22E-08,0.89474,23,,#VALUE!
460,24866,24916,78,1.22E-08,1,23,1.2222E-08,2.2005874664E-11
461,24866,24916,78,1.33E-08,-1,23,,#VALUE!
462,24866,24916,78,1.33E-08,-0.89474,23,1.3333E-08,3.2999999583E-11
463,24866,24916,78,1.33E-08,-0.78947,23,1.3333E-08,3.3000000567E-11
464,24866,24916,78,1.33E-08,-0.68421,23,,#VALUE!
465,24866,24916,78,1.33E-08,-0.57895,23,1.3333E-08,3.2999999992E-11
466,24866,24916,78,1.33E-08,-0.47368,23,1.3333E-08,3.3000000723E-11
467,24866,24916,78,1.33E-08,-0.36842,23,,#VALUE!
468,24866,24916,78,1.33E-08,-0.26316,23,1.3333E-08,3.2999999896E-11
469,24866,24916,78,1.33E-08,-0.15789,23,1.3333E-08,3.2999999118E-11
470,24866,24916,78,1.33E-08,-0.052632,23,1.3333E-08,3.2999999952E-11
471,24866,24916,78,1.33E-08,0.052632,23,1.3333E-08,3.3004481331E-11
472,24866,24916,78,1.33E-08,0.15789,23,1.3333E-08,3.3004609543E-11
473,24866,24916,78,1.33E-08,0.26316,23,1.3333E-08,3.3004739657E-11
474,24866,24916,78,1.33E-08,0.36842,23,1.3333E-08,3.3004876437E-11
475,24866,24916,78,1.33E-08,0.47368,23,1.3333E-08,3.3005018453E-11
476,24866,24916,78,1.33E-08,0.57895,23,,#VALUE!
477,24866,24916,78,1.33E-08,0.68421,23,1.3333E-08,3.3005320295E-11
478,24866,24916,78,1.33E-08,0.78947,23,1.3333E-08,3.3005479213E-11
479,24866,24916,78,1.33E-08,0.89474,23,1.3333E-08,3.3005644328E-11
480,24866,24916,78,1.33E-08,1,23,1.3333E-08,3.3005816393E-11
481,24866,24916,78,1.44E-08,-1,23,,#VALUE!
482,24866,24916,78,1.44E-08,-0.89474,23,1.4444E-08,4.4000000023E-11
483,24866,24916,78,1.44E-08,-0.78947,23,,#VALUE!
484,24866,24916,78,1.44E-08,-0.68421,23,1.4444E-08,4.4000000008E-11
485,24866,24916,78,1.44E-08,-0.57895,23,1.4444E-08,4.4000000014E-11
486,24866,24916,78,1.44E-08,-0.47368,23,,#VALUE!
487,24866,24916,78,1.44E-08,-0.36842,23,1.4444E-08,4.4000000005E-11
488,24866,24916,78,1.44E-08,-0.26316,23,,#VALUE!
489,24866,24916,78,1.44E-08,-0.15789,23,1.4444E-08,4.3999999529E-11
490,24866,24916,78,1.44E-08,-0.052632,23,,#VALUE!
491,24866,24916,78,1.44E-08,0.052632,23,1.4444E-08,4.4004479349E-11
492,24866,24916,78,1.44E-08,0.15789,23,1.4444E-08,4.4004602426E-11
493,24866,24916,78,1.44E-08,0.26316,23,1.4444E-08,4.4004730295E-11
494,24866,24916,78,1.44E-08,0.36842,23,1.4444E-08,4.4004862270E-11
495,24866,24916,78,1.44E-08,0.47368,23,1.4444E-08,4.4004998441E-11
496,24866,24916,78,1.44E-08,0.57895,23,,#VALUE!
497,24866,24916,78,1.44E-08,0.68421,23,1.4444E-08,4.4005289515E-11
498,24866,24916,78,1.44E-08,0.78947,23,1.4444E-08,4.4005442515E-11
499,24866,24916,78,1.44E-08,0.89474,23,,#VALUE!
500,24866,24916,78,1.44E-08,1,23,1.4444E-08,4.4005765678E-11
501,24866,24916,78,1.56E-08,-1,23,1.5556E-08,-4.3999999543E-11
502,24866,24916,78,1.56E-08,-0.89474,23,,#VALUE!
503,24866,24916,78,1.56E-08,-0.78947,23,1.5556E-08,-4.3999999678E-11
504,24866,24916,78,1.56E-08,-0.68421,23,1.5556E-08,-4.4000000292E-11
505,24866,24916,78,1.56E-08,-0.57895,23,1.5556E-08,-4.4000000339E-11
506,24866,24916,78,1.56E-08,-0.47368,23,1.5556E-08,-4.4000000431E-11
507,24866,24916,78,1.56E-08,-0.36842,23,1.5556E-08,-4.3999999784E-11
508,24866,24916,78,1.56E-08,-0.26316,23,1.5556E-08,-4.4000000223E-11
509,24866,24916,78,1.56E-08,-0.15789,23,1.5556E-08,-4.3999999361E-11
510,24866,24916,78,1.56E-08,-0.052632,23,,#VALUE!
511,24866,24916,78,1.56E-08,0.052632,23,1.5556E-08,-4.3995522327E-11
512,24866,24916,78,1.56E-08,0.15789,23,1.5556E-08,-4.3995402753E-11
513,24866,24916,78,1.56E-08,0.26316,23,1.5556E-08,-4.3995279867E-11
514,24866,24916,78,1.56E-08,0.36842,23,,#VALUE!
515,24866,24916,78,1.56E-08,0.47368,23,,#VALUE!
516,24866,24916,78,1.56E-08,0.57895,23,1.5556E-08,-4.3994879427E-11
517,24866,24916,78,1.56E-08,0.68421,23,,#VALUE!
518,24866,24916,78,1.56E-08,0.78947,23,1.5556E-08,-4.3994589686E-11
519,24866,24916,78,1.56E-08,0.89474,23,1.5556E-08,-4.3994436236E-11
520,24866,24916,78,1.56E-08,1,23,1.5556E-08,-4.3994278602E-11
521,24866,24916,78,1.67E-08,-1,23,1.6667E-08,-3.2999999675E-11
522,24866,24916,78,1.67E-08,-0.89474,23,,#VALUE!
523,24866,24916,78,1.67E-08,-0.78947,23,1.6667E-08,-3.3000000428E-11
524,24866,24916,78,1.67E-08,-0.68421,23,,#VALUE!
525,24866,24916,78,1.67E-08,-0.57895,23,,#VALUE!
526,24866,24916,78,1.67E-08,-0.47368,23,1.6667E-08,-3.3000000059E-11
527,24866,24916,78,1.67E-08,-0.36842,23,,#VALUE!
528,24866,24916,78,1.67E-08,-0.26316,23,1.6667E-08,-3.3000001024E-11
529,24866,24916,78,1.67E-08,-0.15789,23,,#VALUE!
530,24866,24916,78,1.67E-08,-0.052632,23,1.6667E-08,-3.3000000034E-11
531,24866,24916,78,1.67E-08,0.052632,23,1.6667E-08,-3.2995523793E-11
532,24866,24916,78,1.67E-08,0.15789,23,1.6667E-08,-3.2995406724E-11
533,24866,24916,78,1.67E-08,0.26316,23,1.6667E-08,-3.2995289131E-11
534,24866,24916,78,1.67E-08,0.36842,23,1.6667E-08,-3.2995161362E-11
535,24866,24916,78,1.67E-08,0.47368,23,1.6667E-08,-3.2995033120E-11
536,24866,24916,78,1.67E-08,0.57895,23,1.6667E-08,-3.2994899183E-11
537,24866,24916,78,1.67E-08,0.68421,23,,#VALUE!
538,24866,24916,78,1.67E-08,0.78947,23,1.6667E-08,-3.2994618500E-11
539,24866,24916,78,1.67E-08,0.89474,23,1.6667E-08,-3.2994471059E-11
540,24866,24916,78,1.67E-08,1,23,1.6667E-08,-3.2994318065E-11
541,24866,24916,78,1.78E-08,-1,23,1.7778E-08,-2.2000001060E-11
542,24866,24916,78,1.78E-08,-0.89474,23,1.7778E-08,-2.2000000228E-11
543,24866,24916,78,1.78E-08,-0.78947,23,,#VALUE!
544,24866,24916,78,1.78E-08,-0.68421,23,1.7778E-08,-2.1999999799E-11
545,24866,24916,78,1.78E-08,-0.57895,23,1.7778E-08,-2.1999999596E-11
546,24866,24916,78,1.78E-08,-0.47368,23,1.7778E-08,-2.2000000329E-11
547,24866,24916,78,1.78E-08,-0.36842,23,,#VALUE!
548,24866,24916,78,1.78E-08,-0.26316,23,1.7778E-08,-2.2000000769E-11
549,24866,24916,78,1.78E-08,-0.15789,23,,#VALUE!
550,24866,24916,78,1.78E-08,-0.052632,23,1.7778E-08,-2.1999999975E-11
551,24866,24916,78,1.78E-08,0.052632,23,1.7778E-08,-2.1995525212E-11
552,24866,24916,78,1.78E-08,0.15789,23,1.7778E-08,-2.1995410879E-11
553,24866,24916,78,1.78E-08,0.26316,23,1.7778E-08,-2.1995294011E-11
554,24866,24916,78,1.78E-08,0.36842,23,1.7778E-08,-2.1995172137E-11
555,24866,24916,78,1.78E-08,0.47368,23,1.7778E-08,-2.1995046717E-11
556,24866,24916,78,1.78E-08,0.57895,23,1.7778E-08,-2.1994916680E-11
557,24866,24916,78,1.78E-08,0.68421,23,,#VALUE!
558,24866,24916,78,1.78E-08,0.78947,23,,#VALUE!
559,24866,24916,78,1.78E-08,0.89474,23,1.7778E-08,-2.1994501838E-11
560,24866,24916,78,1.78E-08,1,23,1.7778E-08,-2.1994355323E-11
561,24866,24916,78,1.89E-08,-1,23,1.8889E-08,-1.0999999444E-11
562,24866,24916,78,1.89E-08,-0.89474,23,,#VALUE!
563,24866,24916,78,1.89E-08,-0.78947,23,,#VALUE!
564,24866,24916,78,1.89E-08,-0.68421,23,1.8889E-08,-1.0999999382E-11
565,24866,24916,78,1.89E-08,-0.57895,23,1.8889E-08,-1.1000000982E-11
566,24866,24916,78,1.89E-08,-0.47368,23,1.8889E-08,-1.1000000104E-11
567,24866,24916,78,1.89E-08,-0.36842,23,1.8889E-08,-1.0999999510E-11
568,24866,24916,78,1.89E-08,-0.26316,23,,#VALUE!
569,24866,24916,78,1.89E-08,-0.15789,23,1.8889E-08,-1.0999999673E-11
570,24866,24916,78,1.89E-08,-0.052632,23,,#VALUE!
571,24866,24916,78,1.89E-08,0.052632,23,,#VALUE!
572,24866,24916,78,1.89E-08,0.15789,23,,#VALUE!
573,24866,24916,78,1.89E-08,0.26316,23,1.8889E-08,-1.0995300964E-11
574,24866,24916,78,1.89E-08,0.36842,23,1.8889E-08,-1.0995181943E-11
575,24866,24916,78,1.89E-08,0.47368,23,1.8889E-08,-1.0995059361E-11
576,24866,24916,78,1.89E-08,0.57895,23,1.8889E-08,-1.0994933358E-11
577,24866,24916,78,1.89E-08,0.68421,23,,#VALUE!
578,24866,24916,78,1.89E-08,0.78947,23,1.8889E-08,-1.0994669075E-11
579,24866,24916,78,1.89E-08,0.89474,23,,#VALUE!
580,24866,24916,78,1.89E-08,1,23,,#VALUE!
581,24866,24916,78,2.00E-08,-1,23,,#VALUE!
582,24866,24916,78,2.00E-08,-0.89474,23,2E-08,-3.1199929217E-19
583,24866,24916,78,2.00E-08,-0.78947,23,2E-08,6.6050041040E-19
584,24866,24916,78,2.00E-08,-0.68421,23,,#VALUE!
585,24866,24916,78,2.00E-08,-0.57895,23,2E-08,4.9098132439E-20
586,24866,24916,78,2.00E-08,-0.47368,23,2E-08,5.6198650817E-20
587,24866,24916,78,2.00E-08,-0.36842,23,2E-08,-1.1110028243E-19
588,24866,24916,78,2.00E-08,-0.26316,23,,#VALUE!
589,24866,24916,78,2.00E-08,-0.15789,23,,#VALUE!
590,24866,24916,78,2.00E-08,-0.052632,23,,#VALUE!
591,24866,24916,78,2.00E-08,0.052632,23,2E-08,4.4722550981E-15
592,24866,24916,78,2.00E-08,0.15789,23,2E-08,4.5819155999E-15
593,24866,24916,78,2.00E-08,0.26316,23,2E-08,4.6926936988E-15
594,24866,24916,78,2.00E-08,0.36842,23,2E-08,4.8092281012E-15
595,24866,24916,78,2.00E-08,0.47368,23,2E-08,4.9297232992E-15
596,24866,24916,78,2.00E-08,0.57895,23,2E-08,5.0521976989E-15
597,24866,24916,78,2.00E-08,0.68421,23,2E-08,5.1788235989E-15
598,24866,24916,78,2.00E-08,0.78947,23,,#VALUE!
599,24866,24916,78,2.00E-08,0.89474,23,2E-08,5.4443421004E-15
600,24866,24916,78,2.00E-08,1,23,2E-08,5.5833128009E-15
601,25126,24661,77,1.00E-08,-1,23,1E-08,-5.2423067629E-19
602,25126,24661,77,1.00E-08,-0.89474,23,1E-08,2.7749924318E-19
603,25126,24661,77,1.00E-08,-0.78947,23,,#VALUE!
604,25126,24661,77,1.00E-08,-0.68421,23,1E-08,4.8069946937E-19
605,25126,24661,77,1.00E-08,-0.57895,23,1E-08,2.6820007873E-19
606,25126,24661,77,1.00E-08,-0.47368,23,,#VALUE!
607,25126,24661,77,1.00E-08,-0.36842,23,1E-08,-7.3690212050E-20
608,25126,24661,77,1.00E-08,-0.26316,23,1E-08,-1.1929102486E-19
609,25126,24661,77,1.00E-08,-0.15789,23,1E-08,-2.6406086695E-19
610,25126,24661,77,1.00E-08,-0.052632,23,1E-08,-2.7958704704E-22
611,25126,24661,77,1.00E-08,0.052632,23,1E-08,4.4891155999E-15
612,25126,24661,77,1.00E-08,0.15789,23,1E-08,4.6283852005E-15
613,25126,24661,77,1.00E-08,0.26316,23,,#VALUE!
614,25126,24661,77,1.00E-08,0.36842,23,1E-08,4.9287077001E-15
615,25126,24661,77,1.00E-08,0.47368,23,1E-08,5.0881178995E-15
616,25126,24661,77,1.00E-08,0.57895,23,,#VALUE!
617,25126,24661,77,1.00E-08,0.68421,23,1E-08,5.4288939995E-15
618,25126,24661,77,1.00E-08,0.78947,23,,#VALUE!
619,25126,24661,77,1.00E-08,0.89474,23,,#VALUE!
620,25126,24661,77,1.00E-08,1,23,,#VALUE!
621,25126,24661,77,1.11E-08,-1,23,1.1111E-08,1.1000000135E-11
622,25126,24661,77,1.11E-08,-0.89474,23,1.1111E-08,1.1000000049E-11
623,25126,24661,77,1.11E-08,-0.78947,23,,#VALUE!
624,25126,24661,77,1.11E-08,-0.68421,23,1.1111E-08,1.0999999654E-11
625,25126,24661,77,1.11E-08,-0.57895,23,1.1111E-08,1.1000000378E-11
626,25126,24661,77,1.11E-08,-0.47368,23,,#VALUE!
627,25126,24661,77,1.11E-08,-0.36842,23,1.1111E-08,1.1000000513E-11
628,25126,24661,77,1.11E-08,-0.26316,23,1.1111E-08,1.1000001211E-11
629,25126,24661,77,1.11E-08,-0.15789,23,,#VALUE!
630,25126,24661,77,1.11E-08,-0.052632,23,1.1111E-08,1.0999999963E-11
631,25126,24661,77,1.11E-08,0.052632,23,1.1111E-08,1.1004485588E-11
632,25126,24661,77,1.11E-08,0.15789,23,1.1111E-08,1.1004619018E-11
633,25126,24661,77,1.11E-08,0.26316,23,,#VALUE!
634,25126,24661,77,1.11E-08,0.36842,23,,#VALUE!
635,25126,24661,77,1.11E-08,0.47368,23,1.1111E-08,1.1005057918E-11
636,25126,24661,77,1.11E-08,0.57895,23,1.1111E-08,1.1005216900E-11
637,25126,24661,77,1.11E-08,0.68421,23,,#VALUE!
638,25126,24661,77,1.11E-08,0.78947,23,1.1111E-08,1.1005554538E-11
639,25126,24661,77,1.11E-08,0.89474,23,1.1111E-08,1.1005734083E-11
640,25126,24661,77,1.11E-08,1,23,,#VALUE!
641,25126,24661,77,1.22E-08,-1,23,1.2222E-08,2.1999999670E-11
642,25126,24661,77,1.22E-08,-0.89474,23,1.2222E-08,2.1999999975E-11
643,25126,24661,77,1.22E-08,-0.78947,23,,#VALUE!
644,25126,24661,77,1.22E-08,-0.68421,23,,#VALUE!
645,25126,24661,77,1.22E-08,-0.57895,23,,#VALUE!
646,25126,24661,77,1.22E-08,-0.47368,23,1.2222E-08,2.2000000519E-11
647,25126,24661,77,1.22E-08,-0.36842,23,1.2222E-08,2.1999999716E-11
648,25126,24661,77,1.22E-08,-0.26316,23,,#VALUE!
649,25126,24661,77,1.22E-08,-0.15789,23,1.2222E-08,2.2000000228E-11
650,25126,24661,77,1.22E-08,-0.052632,23,1.2222E-08,2.2000000013E-11
651,25126,24661,77,1.22E-08,0.052632,23,1.2222E-08,2.2004482903E-11
652,25126,24661,77,1.22E-08,0.15789,23,1.2222E-08,2.2004612350E-11
653,25126,24661,77,1.22E-08,0.26316,23,,#VALUE!
654,25126,24661,77,1.22E-08,0.36842,23,,#VALUE!
655,25126,24661,77,1.22E-08,0.47368,23,1.2222E-08,2.2005033995E-11
656,25126,24661,77,1.22E-08,0.57895,23,1.2222E-08,2.2005185639E-11
657,25126,24661,77,1.22E-08,0.68421,23,1.2222E-08,2.2005343866E-11
658,25126,24661,77,1.22E-08,0.78947,23,,#VALUE!
659,25126,24661,77,1.22E-08,0.89474,23,,#VALUE!
660,25126,24661,77,1.22E-08,1,23,,#VALUE!
661,25126,24661,77,1.33E-08,-1,23,1.3333E-08,3.3000000085E-11
662,25126,24661,77,1.33E-08,-0.89474,23,1.3333E-08,3.2999999486E-11
663,25126,24661,77,1.33E-08,-0.78947,23,,#VALUE!
664,25126,24661,77,1.33E-08,-0.68421,23,,#VALUE!
665,25126,24661,77,1.33E-08,-0.57895,23,,#VALUE!
666,25126,24661,77,1.33E-08,-0.47368,23,1.3333E-08,3.2999999979E-11
667,25126,24661,77,1.33E-08,-0.36842,23,,#VALUE!
668,25126,24661,77,1.33E-08,-0.26316,23,1.3333E-08,3.3000000538E-11
669,25126,24661,77,1.33E-08,-0.15789,23,,#VALUE!
670,25126,24661,77,1.33E-08,-0.052632,23,1.3333E-08,3.2999999970E-11
671,25126,24661,77,1.33E-08,0.052632,23,1.3333E-08,3.3004480694E-11
672,25126,24661,77,1.33E-08,0.15789,23,,#VALUE!
673,25126,24661,77,1.33E-08,0.26316,23,1.3333E-08,3.3004736828E-11
674,25126,24661,77,1.33E-08,0.36842,23,,#VALUE!
675,25126,24661,77,1.33E-08,0.47368,23,,#VALUE!
676,25126,24661,77,1.33E-08,0.57895,23,,#VALUE!
677,25126,24661,77,1.33E-08,0.68421,23,,#VALUE!
678,25126,24661,77,1.33E-08,0.78947,23,1.3333E-08,3.3005469065E-11
679,25126,24661,77,1.33E-08,0.89474,23,,#VALUE!
680,25126,24661,77,1.33E-08,1,23,1.3333E-08,3.3005800979E-11
681,25126,24661,77,1.44E-08,-1,23,1.4444E-08,4.3999999965E-11
682,25126,24661,77,1.44E-08,-0.89474,23,,#VALUE!
683,25126,24661,77,1.44E-08,-0.78947,23,1.4444E-08,4.4000000491E-11
684,25126,24661,77,1.44E-08,-0.68421,23,1.4444E-08,4.4000000057E-11
685,25126,24661,77,1.44E-08,-0.57895,23,,#VALUE!
686,25126,24661,77,1.44E-08,-0.47368,23,,#VALUE!
687,25126,24661,77,1.44E-08,-0.36842,23,,#VALUE!
688,25126,24661,77,1.44E-08,-0.26316,23,1.4444E-08,4.4000000177E-11
689,25126,24661,77,1.44E-08,-0.15789,23,,#VALUE!
690,25126,24661,77,1.44E-08,-0.052632,23,1.4444E-08,4.3999999957E-11
691,25126,24661,77,1.44E-08,0.052632,23,1.4444E-08,4.4004478890E-11
692,25126,24661,77,1.44E-08,0.15789,23,,#VALUE!
693,25126,24661,77,1.44E-08,0.26316,23,1.4444E-08,4.4004727526E-11
694,25126,24661,77,1.44E-08,0.36842,23,1.4444E-08,4.4004859144E-11
695,25126,24661,77,1.44E-08,0.47368,23,1.4444E-08,4.4004994831E-11
696,25126,24661,77,1.44E-08,0.57895,23,,#VALUE!
697,25126,24661,77,1.44E-08,0.68421,23,1.4444E-08,4.4005282443E-11
698,25126,24661,77,1.44E-08,0.78947,23,,#VALUE!
